sample_label,device_type,horizon_minutes,target_final_passed_bases,device_is_promethion,minimum_q_score_setting,planned_run_limit_hours,series_resolution_seconds,observed_through_seconds,observed_estimated_bases,observed_passed_bases,observed_failed_bases,observed_total_reads,observed_passed_reads,observed_failed_reads,observed_passed_base_fraction,observed_passed_read_fraction,observed_mean_passed_read_length,observed_mean_failed_read_length,observed_mean_estimated_read_length,observed_basecalling_completion_ratio,observed_average_estimated_bases_per_hour,observed_average_passed_bases_per_hour,observed_recent_estimated_bases_per_hour,observed_recent_passed_bases_per_hour,observed_qscore_lower,observed_qscore_mode,observed_qscore_upper,observed_translocation_q25,observed_translocation_median,observed_translocation_q75,observed_temperature,observed_target_temperature,pore_activity_sequencing_percent,pore_activity_pore_available_percent,pore_activity_unavailable_percent,pore_activity_inactive_percent,pore_activity_unclassified_percent,pore_scan_pore_available_count,pore_scan_reserved_pore_count,pore_scan_unavailable_count,pore_scan_saturated_count,pore_scan_zero_count,pore_scan_inactive_count
Sample92,MINION_MK1D,120,196291446,0,10,6.0,1800.0,7200.0,147659075.0,54351390.0,52509203.0,603242.0,46676.0,556372.0,0.5086195806530851,0.07737524907085382,1164.4397549061616,94.37786768564916,244.77585280865722,0.7236981066013044,73829537.5,27175695.0,69904758.0,30408542.0,3.375,4.20048714,6.04951286,372.690277,397.361328,415.144501,34.189004770914714,0.0,36.822108745659726,4.7847795572916665,14.137898025173612,34.85817599826389,9.397037673611111,930.0,17.0,304.0,166.0,536.0,95.0
Sample93,MINION_MK1D,30,24524771,0,10,6.0,1800.0,1800.0,2663735.0,1015494.0,717246.0,7985.0,1446.0,6507.0,0.5860625367914402,0.18108954289292423,702.2780082987551,110.2268326417704,333.592360676268,0.650492635340978,5327470.0,2030988.0,,,3.125,4.21719551,6.06353617,361.179199,387.306183,407.795502,34.92566986083985,0.0,11.992712217881945,3.8627951171875003,3.631132443576389,76.8009140842014,3.712446137152778,187.0,62.0,419.0,371.0,954.0,55.0
Sample93,MINION_MK1D,60,24524771,0,10,6.0,1800.0,3600.0,7162408.0,2528583.0,1442012.0,16496.0,3209.0,13216.0,0.6368272261462073,0.19453200775945684,787.9660330320972,109.1110774818402,434.1905916585839,0.5543659339149627,7162408.0,2528583.0,8997346.0,3026178.0,3.21253681,4.21253681,6.125,362.214447,385.43457,402.871216,34.92604293823242,0.0,12.067138433159723,3.5033386718750004,3.2704392578125003,79.61885486111112,1.5402287760416666,187.0,62.0,419.0,371.0,954.0,55.0
Sample93,MINION_MK1D,120,24524771,0,10,6.0,1800.0,7200.0,15312590.0,7114924.0,2801922.0,35022.0,8814.0,26166.0,0.7174583531901171,0.2516703786191537,807.2298615838439,107.08254987388214,437.2277425618183,0.6476269527232167,7656295.0,3557462.0,10537504.0,5953762.0,3.0324707,4.125,6.2175293,368.227539,398.146667,419.550842,35.43708330790202,0.0,12.903440017361111,4.5773792751736115,3.563234201388889,75.60787515190972,3.3480713541666667,194.0,24.0,421.0,385.0,962.0,62.0
Sample95,MINION_MK1D,30,7530182,0,10,6.0,1800.0,1800.0,14500417.0,5285083.0,3174466.0,32137.0,7613.0,24024.0,0.6247476077034366,0.23689205588573917,694.2181794299225,132.1372793872794,451.20630425988736,0.583400394623134,29000834.0,10570166.0,,,3.06835985,4.0529294,6.0117197,347.80603,382.868774,408.453278,34.910648600260416,0.0,28.986884353298613,11.253768598090279,21.567317881944444,27.198572851562503,10.993456315104167,1191.0,11.0,385.0,11.0,342.0,108.0
Sample95,MINION_MK1D,60,7530182,0,10,6.0,1800.0,3600.0,39740899.0,6481221.0,9814875.0,55909.0,8624.0,47250.0,0.39771617692973826,0.15425065731814197,751.533047309833,207.72222222222223,710.8139834373715,0.4100585646036845,39740899.0,6481221.0,50480964.0,2392276.0,2.125,3.05057621,4.375,180.558121,205.307297,218.98671,34.875,0.0,14.046744835069445,12.076957964409722,33.9565693359375,31.40367428385417,8.516053580729167,1191.0,11.0,385.0,11.0,342.0,108.0
Sample95,MINION_MK1D,120,7530182,0,10,6.0,1800.0,7200.0,68333626.0,7528907.0,16992464.0,77718.0,9592.0,68580.0,0.30703450471835364,0.1234205718109061,784.9152418682236,247.77579469233012,879.2509585938907,0.3588477947884692,34166813.0,3764453.5,10494530.0,329202.0,2.08746934,3.07905126,4.14569426,167.741531,206.566513,336.533936,34.875,0.0,2.524583289930556,8.180953776041667,7.058651280381945,77.85655846354167,4.3792531901041665,208.0,4.0,921.0,13.0,836.0,66.0
Sample97,MINION_MK1D,30,2040232010,0,10,6.0,1800.0,1800.0,122919210.0,134883601.0,5645826.0,70830.0,65174.0,5377.0,0.9598245995836872,0.9201468304390795,2069.5921839997545,1049.9955365445417,1735.4116899618805,1.1432665976294512,245838420.0,269767202.0,,,13.2732792,16.8744869,20.1650028,431.297577,460.266266,486.547882,34.38462308247884,0.0,49.73138563368056,16.56509513888889,9.436180121527778,17.172706901041668,7.094632204861111,1179.0,15.0,378.0,75.0,244.0,157.0
Sample97,MINION_MK1D,60,2040232010,0,10,6.0,1800.0,3600.0,292723415.0,315675427.0,11768078.0,162952.0,152201.0,10414.0,0.9640607377446684,0.9340235161274486,2074.0693359439165,1130.0247743422317,1796.3781665766605,1.1186105662234092,292723415.0,315675427.0,339608410.0,361583652.0,13.875,17.375,20.625,423.199219,449.551056,473.400208,33.9451608022054,0.0,59.410777408854166,15.322191493055556,7.957012152777778,13.830251215277778,3.4797677300347223,1179.0,15.0,378.0,75.0,244.0,157.0
Sample97,MINION_MK1D,120,2040232010,0,10,6.0,1800.0,7200.0,640208081.0,666213910.0,30194780.0,351183.0,326785.0,23961.0,0.9566421550540962,0.9305262498469459,2038.6918310203957,1260.1635991820042,1823.0041915468573,1.0877849103563564,320104040.5,333106955.0,345653274.0,335332980.0,13.875,17.8146248,20.875,422.753326,450.142212,475.303436,33.945064036051434,0.0,54.512540429687505,12.260804947916668,7.509138888888889,17.688744379340278,8.028771354166667,1128.0,6.0,433.0,76.0,272.0,133.0
Sample98,MINION_MK1D,30,969107220,0,10,6.0,1800.0,1800.0,78054939.0,68609090.0,6311447.0,33536.0,24597.0,8795.0,0.9157581184982697,0.7334506202290076,2789.327560271578,717.617623649801,2327.496988311069,0.9598436429499996,156109878.0,137218180.0,,,10.0094366,16.8127785,19.9372215,374.475861,404.844116,426.155731,34.73075141906738,0.0,32.96669027777778,12.050545811631945,13.240869444444446,33.49903641493056,8.242858051215277,1138.0,3.0,477.0,83.0,243.0,104.0
Sample98,MINION_MK1D,60,969107220,0,10,6.0,1800.0,3600.0,178110971.0,157467311.0,13341451.0,73368.0,55939.0,17248.0,0.9218924670855,0.7624441173263549,2814.9825881764064,773.5071312615955,2427.638357321993,0.9590019134756163,178110971.0,157467311.0,200112064.0,177716442.0,11.9581242,16.291563,19.625,370.475708,402.213318,422.694672,34.56192283630371,0.0,33.03017217881945,12.175517469618056,14.287052582465279,34.919690190972226,5.587567578125,1138.0,3.0,477.0,83.0,243.0,104.0
Sample98,MINION_MK1D,120,969107220,0,10,6.0,1800.0,7200.0,377079699.0,317751672.0,31419783.0,138211.0,105371.0,32806.0,0.910016175291305,0.7623922842610212,3015.5514515378995,957.7450161555813,2728.2900709784317,0.9259884738584137,188539849.5,158875836.0,192780762.0,139891690.0,5.96722746,15.2355051,19.0182056,328.757812,382.194,413.865326,34.56214739481608,0.0,33.162047048611115,6.593276215277778,15.521872439236112,35.62084815538195,9.101956141493057,675.0,9.0,888.0,108.0,282.0,86.0
Sample99,MINION_MK1D,30,2917799016,0,10,6.0,1800.0,1800.0,217255078.0,251290716.0,17110089.0,632118.0,580345.0,53136.0,0.9362517224939023,0.9180959884072277,433.0022934633709,322.0055894308943,343.69386412030667,1.235417866734512,434510156.0,502581432.0,,,11.0559664,14.3059664,18.5559654,482.658478,521.202942,558.966614,34.387627283732094,0.0,67.15134351128472,5.143503233506944,5.697693489583334,17.147163020833336,4.8602967447916665,1151.0,22.0,290.0,225.0,267.0,93.0
Sample99,MINION_MK1D,60,2917799016,0,10,6.0,1800.0,3600.0,467342919.0,540341822.0,33397964.0,1313502.0,1216570.0,102554.0,0.9417890046760675,0.9262033860626021,444.1518548049023,325.6622267293328,355.79916817789393,1.2276633766649623,467342919.0,540341822.0,500175682.0,578102212.0,11.375,14.624999,18.875,473.706482,510.839325,548.371033,33.94649314880371,0.0,74.92558342013889,4.8607116319444446,4.341405685763889,14.266490581597223,1.6058086805555556,1151.0,22.0,290.0,225.0,267.0,93.0
Sample99,MINION_MK1D,120,2917799016,0,10,6.0,1800.0,7200.0,925986489.0,1061648943.0,68717312.0,2557808.0,2363591.0,206205.0,0.9392079233646267,0.9240689684292175,449.167788758715,333.24755461797724,362.0234548488393,1.22071571068031,462993244.5,530824471.5,427355590.0,482074038.0,11.375,14.8731174,19.0561581,479.604706,518.014709,555.917908,33.944481404622394,0.0,63.967741753472225,6.328768598090278,4.655318967013889,20.873641970486112,4.1745287109375,1083.0,38.0,276.0,256.0,298.0,97.0
Sample100,MINION_MK1D,30,44898121,0,10,6.0,1800.0,1800.0,8855754.0,2610789.0,3005889.0,42836.0,5993.0,36383.0,0.46482796414535427,0.1399056868054907,435.6397463707659,82.61795343979331,206.73624988327575,0.6342405175211506,17711508.0,5221578.0,,,3.125,4.125,6.125,370.883972,396.798035,417.409485,34.938849767049156,0.0,32.784774414062504,6.2072245008680556,10.040463606770833,43.0493552734375,7.918182204861112,727.0,48.0,318.0,374.0,500.0,81.0
Sample100,MINION_MK1D,60,44898121,0,10,6.0,1800.0,3600.0,20066068.0,6397957.0,5952189.0,85141.0,14096.0,70652.0,0.5180470740993669,0.16556065820227622,453.884577185017,84.2465747607994,235.68043598266405,0.6154741427169488,20066068.0,6397957.0,22420628.0,7574336.0,3.20824862,4.29190493,6.125,362.171692,400.563293,418.702576,35.00308837890625,0.0,35.721918619791666,6.137856206597222,9.721965104166667,43.02316994357639,5.395090125868056,727.0,48.0,318.0,374.0,500.0,81.0
Sample100,MINION_MK1D,120,44898121,0,10,6.0,1800.0,7200.0,47044177.0,14196928.0,11809111.0,164768.0,30143.0,134102.0,0.5459088944687039,0.18294207613128763,470.9859005407557,88.06066277907861,285.5176794037677,0.5528003816497842,23522088.5,7098464.0,30337114.0,7989180.0,3.125,4.21675,6.125,370.648499,399.3461,418.231049,35.058964284261066,0.0,33.91812096354167,4.542335416666667,8.4784017578125,46.57145553385417,6.489686328125,611.0,60.0,326.0,390.0,582.0,79.0
Sample102,MINION_MK1D,30,182614278,0,10,6.0,1800.0,1800.0,27898128.0,26906438.0,2763768.0,37681.0,31931.0,5353.0,0.9068503939608643,0.8474032005520024,842.6431367636466,516.3026340369886,740.3765292853162,1.0635196024622153,55796256.0,53812876.0,,,12.5984688,15.6588259,18.6419125,376.869812,402.417419,422.536957,34.66368891398112,0.0,11.388268207465279,3.4029536458333336,2.4010042317708336,79.39465581597223,3.4131180989583334,248.0,7.0,233.0,180.0,1355.0,25.0
Sample102,MINION_MK1D,60,182614278,0,10,6.0,1800.0,3600.0,53659420.0,52075196.0,4926248.0,69232.0,60368.0,8796.0,0.9135767858793191,0.8719667205916339,862.6291412668963,560.0554797635289,775.066732146984,1.062282149154799,53659420.0,52075196.0,51522584.0,50337516.0,13.198246,15.781023,18.968977,367.536743,393.971069,413.80365,34.432960510253906,0.0,9.526993793402779,2.2969876953125,1.495534743923611,86.0205939670139,0.6598898003472222,248.0,7.0,233.0,180.0,1355.0,25.0
Sample102,MINION_MK1D,120,182614278,0,10,6.0,1800.0,7200.0,94286061.0,92208082.0,7772210.0,115449.0,102162.0,13588.0,0.9222625795091697,0.8849102200971858,902.5673146571132,571.9907271121577,816.6901488969155,1.0603931370088735,47143030.5,46104041.0,43234974.0,43002084.0,13.3958559,16.375,19.2458267,373.075195,398.096436,416.576019,34.43620236714681,0.0,7.885676519097222,1.6931241536458335,1.8321770616319446,86.27463205295139,2.314390212673611,125.0,11.0,211.0,360.0,1314.0,27.0
Sample103,MINION_MK1D,30,38282094,0,10,6.0,1800.0,1800.0,6688217.0,1918142.0,3163947.0,19379.0,1039.0,18047.0,0.37743180019082706,0.05361473760255947,1846.1424446583253,175.31706100736966,345.1270447391506,0.7598570740153916,13376434.0,3836284.0,,,3.125,3.875,4.875,350.071136,392.322449,417.617828,34.927603276570636,0.0,8.015124913194445,2.932453732638889,4.764732747395834,79.82131106770834,4.4663775390625,189.0,59.0,368.0,269.0,1080.0,83.0
Sample103,MINION_MK1D,60,38282094,0,10,6.0,1800.0,3600.0,13790210.0,4337600.0,6378714.0,34809.0,2174.0,32536.0,0.40476604175652187,0.06245511218363067,1995.216191352346,196.050958937792,396.16794507167685,0.7770957802673055,13790210.0,4337600.0,14203986.0,4838916.0,3.125,3.875,4.875,356.885803,399.757263,427.159546,34.98849665323893,0.0,7.316446701388889,3.093645659722222,3.355946853298611,84.61708309461805,1.6168776909722222,189.0,59.0,368.0,269.0,1080.0,83.0
Sample103,MINION_MK1D,120,38282094,0,10,6.0,1800.0,7200.0,26305982.0,10495018.0,10826192.0,57823.0,5157.0,52441.0,0.4922336959300152,0.0891859640627432,2035.1014155516773,206.44518601857325,454.9397644535911,0.8105080433796389,13152991.0,5247509.0,12457632.0,7897754.0,2.95941281,3.80429626,5.125,369.5112,401.458557,424.820221,35.04313977559408,0.0,8.254625954861112,3.0181222005208337,3.9491501085069447,81.19138055555555,3.5867211805555557,168.0,63.0,375.0,281.0,1068.0,93.0
Sample104,MINION_MK1D,30,358195748,0,10,6.0,1800.0,1800.0,35794769.0,32763520.0,2263806.0,10558.0,8382.0,2030.0,0.935370287757621,0.7939003599166509,3908.795036984013,1115.175369458128,3390.2982572456904,0.9785599119245608,71589538.0,65527040.0,,,10.7471342,16.700386,19.8180332,369.65741,401.112457,422.109924,34.938852055867514,0.0,13.336839366319445,2.2189282552083336,2.801558224826389,78.42267428385416,3.2199998697916667,204.0,32.0,299.0,524.0,927.0,62.0
Sample104,MINION_MK1D,60,358195748,0,10,6.0,1800.0,3600.0,70671986.0,64558199.0,4479785.0,20067.0,16310.0,3586.0,0.9351113004690288,0.8127771963920866,3958.1973635806253,1249.2428890128276,3521.801265759705,0.9768790705839228,70671986.0,64558199.0,69754434.0,63589358.0,10.8740273,17.2181282,20.2073517,365.798462,396.532,416.777771,34.93864911397298,0.0,12.003357009548612,1.8022807725694445,2.418461935763889,82.81950275607639,0.9563975260416667,204.0,32.0,299.0,524.0,927.0,62.0
Sample104,MINION_MK1D,120,358195748,0,10,6.0,1800.0,7200.0,139277080.0,128978937.0,8137114.0,40657.0,33594.0,6895.0,0.9406552774773247,0.8262783776471456,3839.344436506519,1180.1470630891952,3425.660525862705,0.9844839581645451,69638540.0,64489468.5,77251804.0,74515248.0,10.9936132,17.5169029,19.93293,371.721832,399.727264,419.265594,34.93890622456868,0.0,13.811516861979168,2.0173462673611113,2.241503754340278,79.2112627170139,2.718370399305556,190.0,12.0,289.0,571.0,921.0,65.0
Sample105,MINION_MK1D,30,6245384,0,10,6.0,1800.0,1800.0,1165794.0,428375.0,297707.0,4136.0,725.0,2902.0,0.5899815723292962,0.1752901353965184,590.8620689655172,102.5868366643694,281.86508704061896,0.6228218707593279,2331588.0,856750.0,,,2.78603435,3.9653585,5.625,344.260742,381.526306,406.307617,34.938971455891924,0.0,6.011840104166667,3.0004405164930557,3.3201966362847224,83.99977322048612,3.6677495225694448,122.0,69.0,380.0,341.0,988.0,148.0
Sample105,MINION_MK1D,60,6245384,0,10,6.0,1800.0,3600.0,2212050.0,893415.0,597143.0,8264.0,1555.0,6326.0,0.5993829156597731,0.1881655372700871,574.5434083601286,94.39503635788807,267.67303969022265,0.6738355823783369,2212050.0,893415.0,2092512.0,930080.0,2.875,3.875,5.70034599,351.167755,382.518524,413.588959,34.93897298177083,0.0,4.867862348090278,2.354171896701389,2.9100405815972223,88.46078368055556,1.4071414930555557,122.0,69.0,380.0,341.0,988.0,148.0
Sample105,MINION_MK1D,120,6245384,0,10,6.0,1800.0,7200.0,4499033.0,1883925.0,1138492.0,14554.0,3045.0,10962.0,0.6233173648771827,0.20922083276075307,618.6945812807882,103.85805509943441,309.12690669231824,0.6717925829839434,2249516.5,941962.5,2014470.0,1108322.0,2.875,3.96923733,5.72720337,342.937897,368.705963,402.025482,34.938458887736004,0.0,4.026084657118056,3.7673459201388892,2.9765628038194447,86.148745703125,3.081260915798611,105.0,36.0,396.0,352.0,1025.0,134.0
Sample106,MINION_MK1D,30,313684995,0,10,6.0,1800.0,1800.0,12949990.0,4139629.0,4369302.0,56664.0,2427.0,53555.0,0.48650400385195275,0.04283142736128759,1705.6567779151214,81.58532349920642,228.539990117182,0.6570608162631786,25899980.0,8279258.0,,,3.125,4.125,5.875,381.179504,406.465576,421.504456,34.924612808227536,0.0,48.341992730034725,4.103523307291667,12.652547070312501,25.37186881510417,9.530068077256946,1230.0,10.0,258.0,179.0,236.0,135.0
Sample106,MINION_MK1D,60,313684995,0,10,6.0,1800.0,3600.0,33703581.0,14081960.0,8691180.0,111322.0,6687.0,104038.0,0.6183582940253298,0.06006898905876646,2105.8710931658443,83.53851477344816,302.75759508452956,0.6756890313821549,33703581.0,14081960.0,41507182.0,19884662.0,2.875,3.875,5.875,375.279022,397.653442,413.798584,34.60885823567708,0.0,48.37743880208333,4.3604534288194445,13.87203752170139,26.145899348958334,7.2441708984375,1230.0,10.0,258.0,179.0,236.0,135.0
Sample106,MINION_MK1D,120,313684995,0,10,6.0,1800.0,7200.0,95437687.0,53523533.0,17494534.0,208502.0,21722.0,186360.0,0.7536607973292204,0.10418125485606852,2464.0241690452076,93.87494097445804,457.7303191336294,0.7441302197527063,47718843.5,26761766.5,72903570.0,46302586.0,2.875,4.125,6.05976439,377.77,397.864197,413.241669,34.56384061177572,0.0,46.14747105034722,5.497111566840278,12.046793923611112,27.43894105902778,8.86968240017361,997.0,16.0,328.0,179.0,385.0,143.0
Sample107,MINION_MK1D,30,1958868134,0,10,6.0,1800.0,1800.0,198146408.0,198661685.0,13149599.0,130205.0,118014.0,14176.0,0.9379183263909585,0.9063707230905111,1683.3738793702441,927.5958662528217,1521.803371606313,1.0689635312490753,396292816.0,397323370.0,,,14.9087362,19.1860695,22.4971409,375.948303,397.268433,415.397614,34.98748410542806,0.0,66.4944691623264,1.4206613932291667,3.360629318576389,24.822872656250002,3.9013674696180556,911.0,37.0,357.0,181.0,428.0,134.0
Sample107,MINION_MK1D,60,1958868134,0,10,6.0,1800.0,3600.0,430788962.0,432941386.0,28319984.0,275084.0,253103.0,27173.0,0.938603174161322,0.9200934987131204,1710.534391137205,1042.2104294704302,1566.026966308473,1.0707362785214538,430788962.0,432941386.0,465285108.0,468559402.0,15.2074833,19.2922325,22.3749981,377.075592,398.23111,416.012085,35.044154103597,0.0,73.95415700954861,1.0323431640625,2.1653340711805558,22.009535720486113,0.8386300347222223,911.0,37.0,357.0,181.0,428.0,134.0
Sample107,MINION_MK1D,120,1958868134,0,10,6.0,1800.0,7200.0,871537289.0,874416426.0,57855242.0,544888.0,504718.0,51029.0,0.9379416494291661,0.9262784278604044,1732.4851223851736,1133.771816026181,1599.479689404061,1.0696864950777798,435768644.5,437208213.0,417140922.0,413132666.0,15.9978418,19.4978409,22.9978409,380.142517,402.33728,419.908539,35.04535204569499,0.0,66.33203001302084,1.2991476562500002,2.8276715494791667,25.649238064236112,3.891912717013889,919.0,49.0,344.0,186.0,440.0,110.0
Sample109,MINION_MK1D,30,6038680,0,10,6.0,1800.0,1800.0,1182412.0,383096.0,285766.0,1391.0,215.0,1034.0,0.5727579082082702,0.15456506110711718,1781.8418604651163,276.3694390715667,850.0445722501797,0.5656759234513858,2364824.0,766192.0,,,2.44517231,3.28939342,5.14043427,355.795563,390.933197,413.9487,34.92619374593099,0.0,3.3823048394097226,3.1902438802083335,1.9724847439236113,88.82730950520833,2.62765703125,82.0,18.0,333.0,535.0,1049.0,31.0
Sample109,MINION_MK1D,60,6038680,0,10,6.0,1800.0,3600.0,2915222.0,940842.0,499158.0,2478.0,531.0,1844.0,0.6533625,0.21428571428571427,1771.8305084745762,270.6930585683297,1176.4414850686037,0.4939589506390937,2915222.0,940842.0,3465620.0,1115492.0,2.71834254,3.8012104,5.52257919,364.619415,384.645905,414.004059,34.924425252278645,0.0,2.478813042534722,2.556154296875,1.2929544921875,93.17425555555556,0.49782261284722223,82.0,18.0,333.0,535.0,1049.0,31.0
Sample109,MINION_MK1D,120,6038680,0,10,6.0,1800.0,7200.0,5031657.0,2222437.0,849501.0,4417.0,1240.0,2988.0,0.7234641454352269,0.28073352954494,1792.2879032258065,284.3042168674699,1139.157120217342,0.6105221401220313,2515828.5,1111218.5,2983134.0,1744006.0,2.96286368,4.05072737,6.28292513,375.516937,402.416412,422.912964,34.92729174296061,0.0,2.8262412109375,3.5830345703125004,2.0699078559027777,89.39583823784723,2.124978125,80.0,6.0,293.0,617.0,1016.0,36.0
Sample110,MINION_MK1D,30,37201660,0,10,6.0,1800.0,1800.0,6217940.0,2315458.0,2201799.0,28558.0,2475.0,25822.0,0.5125805328322033,0.08666573289446039,935.5385858585859,85.26833707691117,217.7302332096085,0.7264877113642139,12435880.0,4630916.0,,,3.125,4.03142929,5.875,379.333282,405.238464,428.324341,34.93818244934082,0.0,24.518629796006945,2.2638415364583335,6.205483702256945,61.223171419270834,5.788873546006945,480.0,33.0,293.0,136.0,1061.0,45.0
Sample110,MINION_MK1D,60,37201660,0,10,6.0,1800.0,3600.0,13765870.0,5255811.0,4385584.0,54965.0,5240.0,49169.0,0.5451297244848904,0.09533339397798599,1003.0173664122137,89.19408570440724,250.44792140453015,0.7003839931657062,13765870.0,5255811.0,15095860.0,5880706.0,3.125,4.125,5.875,355.45,391.522827,418.771576,34.709080123901366,0.0,24.065221440972223,2.314709375,6.562813693576389,63.57507684461806,3.4821786458333337,480.0,33.0,293.0,136.0,1061.0,45.0
Sample110,MINION_MK1D,120,37201660,0,10,6.0,1800.0,7200.0,26784337.0,12014619.0,7675835.0,93448.0,10932.0,81937.0,0.6101748085645968,0.11698484718774077,1099.0321075740944,93.67971734381292,286.6229025768342,0.7351480830008972,13392168.5,6007309.5,11323852.0,6558398.0,3.125,4.125,6.04902506,377.15155,403.417236,421.914551,34.910387929280596,0.0,18.793114236111112,3.7780145399305556,6.5692654296875,65.63255436197917,5.227051432291667,402.0,27.0,332.0,153.0,1088.0,46.0
